MISSOURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Individual Income Tax Returns: 
Selected Income and Tax Items by State, 
ZIP Code, and Size of Adjusted Gross Income, 
63565,"$25,000 under $50,000",430,190,180,60,400,** ,290,290,870,0,0,0,0,70,120,15567,430,15748,350,11795,130,127,60,173,50,103,0,0,80,759,50,240,40,377,100,1793,70,40,74,90,557,30,338,100,181,** ,** ,0,0,** ,** ,20,97,60,59,420,7692,420,7520,80,172,30,653,1264,30,388,** ,** ,0,0,** ,** ,** ,** ,20,71,20,71,0,0,0,0,0,0,0,0,** ,** ,0,0,60,95,420,7524,410,800,0,0,** ,** ,190,211,** ,** ,50,24,40,39,90,26,120,149,0,0,60,108,30,457,30,481,400,1679,110,246,90,205,100,201,** ,** ,** ,** ,290,589,320,705,0,0,0,0,60,63,360,1036,350,1026,** ,** ,
63565,"$50,000 under $75,000",240,50,170,20,240,** ,180,150,590,0,0,0,0,50,80,14771,240,14995,190,10364,100,140,50,213,50,133,0,0,60,674,50,359,40,442,70,1643,50,30,89,60,975,30,68,80,224,40,9,0,0,30,198,** ,** ,30,31,230,4973,230,4862,50,111,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,30,14,** ,** ,** ,** ,0,0,0,0,0,0,0,0,30,164,0,0,60,138,240,9292,240,1034,0,0,** ,** ,120,263,** ,** ,** ,** ,** ,** ,40,9,90,224,0,0,50,112,** ,** ,** ,** ,230,1342,** ,** ,** ,** ,40,70,30,25,** ,** ,200,771,210,895,0,0,0,0,50,89,180,534,180,528,30,78,
63565,"$75,000 under $100,000",120,30,100,** ,120,0,90,70,340,0,0,0,0,** ,50,10230,120,10322,90,6686,70,99,30,161,30,111,0,0,20,266,30,84,30,736,40,1425,30,** ,** ,40,757,** ,** ,40,92,** ,** ,0,0,** ,** ,** ,** ,30,40,110,2646,110,2580,30,66,30,931,3739,** ,** ,30,122,0,0,40,100,** ,** ,30,190,30,190,0,0,0,0,0,0,0,0,** ,** ,0,0,30,96,120,7204,120,836,0,0,0,0,60,219,30,1,20,13,20,28,0,0,50,192,0,0,20,77,0,0,0,0,120,959,0,0,0,0,** ,** ,** ,** ,0,0,110,617,120,698,0,0,0,0,40,110,80,369,80,357,** ,** ,
63565,"$100,000 under $200,000",140,** ,120,** ,140,** ,120,60,360,0,0,0,0,** ,60,22036,140,22424,110,11713,100,487,60,489,60,380,0,0,40,1324,60,1852,30,868,60,2137,40,** ,** ,50,1027,20,722,60,388,** ,** ,0,0,** ,** ,** ,** ,** ,** ,130,2961,130,2867,40,94,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,60,443,140,17893,140,2721,0,0,0,0,60,193,** ,** ,** ,** ,** ,** ,0,0,40,148,0,0,30,198,0,0,0,0,140,2703,0,0,0,0,0,0,** ,** ,0,0,140,2519,140,2844,0,0,0,0,60,440,80,337,70,268,** ,** ,
63565,"$200,000 or more",** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63601,,"6,770","3,050","2,430","1,120","6,350",190,"3,320","5,130","13,140",60,30,30,0,"1,390","1,460","273,171","6,770","274,971","5,860","217,173","1,030",968,520,"1,552",500,"1,209",40,31,710,"4,245",450,"2,696",460,"5,741","1,330","26,536",70,240,695,910,"9,317",130,"2,553","1,130","1,800",150,41,0,0,50,276,40,131,450,459,"6,660","116,414","6,660","114,576",950,"1,838",110,"3,264","11,929",50,"1,129",80,381,0,0,80,181,80,41,100,531,100,566,70,523,0,0,0,0,0,0,80,606,0,0,430,"1,223","4,970","163,266","4,970","20,649",0,0,70,44,"2,450","3,853",70,6,240,144,280,271,830,153,"1,830","3,217",30,21,520,947,160,"1,215",170,"1,307","6,540","32,303","1,860","4,632","1,700","4,262","1,330","2,368",220,164,30,15,"3,940","16,795","4,310","18,121",0,0,0,0,740,"2,149","5,880","16,238","5,840","16,115",30,92,
63601,"$1 under $25,000",2890,1860,410,560,2690,80,1210,2140,4320,60,30,30,0,610,570,37300,2890,37607,2370,30367,280,172,110,180,110,136,** ,** ,280,1668,90,78,120,612,420,3906,** ,80,255,140,238,20,138,330,307,** ,** ,0,0,** ,** ,20,42,60,52,2880,42057,2880,41270,420,787,30,698,773,** ,** ,** ,** ,0,0,** ,** ,** ,** ,20,41,20,48,** ,** ,0,0,0,0,0,0,** ,** ,0,0,50,27,1100,5985,1110,616,0,0,30,11,440,127,** ,** ,30,9,30,12,190,30,230,75,** ,** ,240,310,110,794,110,810,2680,6528,1200,3126,1100,2886,650,1019,50,36,30,15,810,488,1050,826,0,0,0,0,140,87,2590,5788,2590,5786,** ,** ,
63601,"$25,000 under $50,000",1980,870,590,450,1880,50,960,1650,3910,** ,** ,** ,0,510,380,70909,1980,71291,1810,61032,230,141,140,240,130,154,20,16,150,887,100,410,110,941,330,5443,** ,80,219,330,2015,20,-200,290,382,50,12,0,0,** ,** ,** ,** ,140,133,1970,34338,1970,33882,240,456,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,120,156,1970,36064,1960,3889,0,0,40,33,1020,1101,** ,** ,70,46,70,56,480,100,740,894,30,21,100,183,50,421,60,497,1960,8481,630,1492,580,1366,550,1074,50,29,** ,** ,1370,2788,1460,3021,0,0,0,0,170,159,1810,5617,1800,5591,** ,** ,
63601,"$50,000 under $75,000",920,230,600,80,870,30,550,690,2240,** ,0,** ,0,170,250,56112,920,56483,800,44200,200,245,110,286,100,217,** ,** ,120,667,100,381,100,1248,260,6216,50,50,130,220,3047,40,362,210,371,30,9,0,0,50,276,20,89,100,107,900,18856,900,18546,150,310,40,1175,2895,50,1129,40,93,0,0,40,61,40,16,40,146,40,148,30,200,0,0,0,0,0,0,40,195,0,0,110,187,920,36404,920,4188,0,0,** ,** ,480,1099,50,3,70,41,70,68,160,23,390,951,** ,** ,80,164,** ,** ,** ,** ,920,5396,30,14,20,10,130,275,40,29,** ,** ,800,3089,830,3297,0,0,0,0,160,250,770,2345,760,2331,30,92,
63601,"$75,000 under $100,000",520,60,420,30,490,30,310,380,1380,** ,0,** ,0,70,140,44528,520,44806,460,34543,130,125,70,196,70,163,20,15,70,678,70,467,70,1161,170,5118,** ,30,91,120,2031,** ,** ,130,278,30,9,0,0,** ,** ,** ,** ,70,89,500,11411,500,11255,80,156,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,60,226,520,32316,520,3894,0,0,** ,** ,260,801,** ,** ,40,27,60,73,0,0,240,682,** ,** ,50,149,0,0,** ,** ,520,4463,0,0,0,0,** ,** ,40,33,0,0,500,3093,510,3294,0,0,0,0,110,245,410,1412,400,1403,** ,** ,
63601,"$100,000 under $200,000",420,30,380,** ,390,** ,260,270,1200,0,0,0,0,30,120,51898,420,52360,390,41783,160,163,90,650,90,539,** ,** ,90,345,90,1360,60,1779,150,5853,20,** ,** ,100,1986,50,2253,170,462,40,11,0,0,** ,** ,** ,** ,80,78,380,9115,380,9001,60,129,40,1391,8261,** ,** ,40,288,0,0,40,120,40,25,40,344,40,370,40,323,0,0,0,0,0,0,40,411,0,0,70,288,420,41365,420,5750,0,0,0,0,250,725,20,3,30,21,50,62,0,0,230,615,** ,** ,50,141,0,0,0,0,420,5914,0,0,0,0,0,0,40,37,0,0,420,5060,420,5245,0,0,0,0,130,372,300,1076,290,1004,** ,** ,
63601,"$200,000 or more",40,** ,30,0,30,** ,30,** ,90,0,0,0,0,0,** ,12424,40,"** 124,240",30,5248,30,122,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,30,637,30,622,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,20,339,40,11132,40,2312,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,40,1521,0,0,0,0,0,0,0,0,0,0,40,2277,40,2438,0,0,0,0,30,1036,** ,** ,** ,** ,** ,** ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63620,,520,190,240,80,430,60,250,310,"1,030",0,0,0,0,40,140,"19,339",520,"19,453",400,"14,571",120,58,40,35,40,19,0,0,110,491,60,59,30,432,110,"2,400",60,30,61,70,890,0,0,100,114,0,0,0,0,0,0,0,0,0,0,490,"9,407",490,"9,226",80,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,330,"11,069",330,"1,382",0,0,0,0,130,216,0,0,0,0,0,0,40,7,100,189,0,0,70,118,30,390,30,392,490,"2,343",150,355,120,303,90,159,0,0,0,0,270,"1,165",320,"1,305",0,0,0,0,70,123,430,"1,204",430,"1,203",0,0,
63620,"$1 under $25,000",250,120,70,50,200,40,100,140,420,0,0,0,0,20,60,2870,250,2912,170,2074,40,21,20,23,** ,** ,0,0,50,315,30,24,** ,** ,40,493,30,** ,** ,** ,** ,0,0,40,42,0,0,0,0,0,0,0,0,0,0,240,4051,240,3965,40,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,60,322,60,34,0,0,0,0,** ,** ,0,0,0,0,0,0,** ,** ,** ,** ,0,0,40,53,30,390,30,392,220,531,110,277,90,234,50,77,0,0,0,0,50,31,90,86,0,0,0,0,** ,** ,210,457,210,457,0,0,
63620,"$25,000 under $50,000",130,70,60,30,110,20,60,80,260,0,0,0,0,20,50,4724,130,4752,110,3848,50,17,** ,** ,40,19,0,0,30,199,** ,** ,30,432,20,377,** ,30,61,50,396,0,0,30,28,0,0,0,0,0,0,0,0,0,0,130,2384,130,2339,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,130,2227,130,239,0,0,0,0,70,62,0,0,0,0,0,0,40,7,50,50,0,0,30,65,** ,** ,** ,** ,130,521,40,78,30,69,40,82,0,0,0,0,90,179,100,237,0,0,0,0,50,61,110,326,110,325,0,0,
63620,"$50,000 under $75,000",60,** ,50,** ,60,** ,30,50,170,0,0,0,0,** ,** ,3847,60,3891,60,3156,** ,** ,20,12,** ,** ,0,0,30,-23,30,35,** ,** ,20,687,30,** ,** ,** ,** ,0,0,30,44,0,0,0,0,0,0,0,0,0,0,60,1364,60,1342,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,60,2428,60,291,0,0,0,0,40,98,0,0,0,0,0,0,** ,** ,50,139,0,0,** ,** ,** ,** ,** ,** ,60,410,** ,** ,0,0,** ,** ,0,0,0,0,50,193,50,208,0,0,0,0,** ,** ,60,226,60,226,0,0,
63620,"$75,000 under $100,000",40,** ,30,** ,30,** ,30,20,90,0,0,0,0,** ,30,3132,40,"** 31,320",30,2530,30,20,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,30,843,** ,** ,** ,20,494,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,30,805,30,793,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,40,2265,40,267,0,0,0,0,20,56,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,40,336,0,0,0,0,0,0,0,0,0,0,40,237,40,245,0,0,0,0,20,62,30,103,30,103,0,0,
63620,"$100,000 under $200,000",40,** ,30,** ,30,0,30,20,90,0,0,0,0,0,** ,4766,40,"** 47,660",30,2963,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,30,803,30,787,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,40,3827,40,551,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,40,545,0,0,0,0,0,0,0,0,0,0,40,525,40,529,0,0,0,0,** ,** ,20,92,20,92,0,0,
63620,"$200,000 or more",** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63621,,480,200,230,60,450,0,240,350,"1,010",0,0,0,0,80,170,"21,621",480,"21,744",380,"15,776",110,76,50,60,40,30,0,0,60,320,40,314,40,353,130,"2,893",30,0,0,100,"1,155",0,0,90,123,0,0,0,0,0,0,0,0,30,19,460,"8,750",460,"8,544",100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,102,350,"13,247",350,"1,708",0,0,0,0,160,280,0,0,0,0,0,0,50,10,120,236,0,0,50,64,0,0,0,0,460,"2,569",120,305,100,274,100,184,0,0,0,0,280,"1,427",320,"1,539",0,0,0,0,60,142,400,"1,191",400,"1,180",0,0,
63621,"$1 under $25,000",200,120,50,40,180,0,80,140,320,0,0,0,0,40,60,2715,200,2757,140,1888,40,16,30,33,** ,** ,0,0,30,138,20,25,** ,** ,40,473,** ,0,0,20,33,0,0,30,42,0,0,0,0,0,0,0,0,** ,** ,200,3228,200,3146,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,70,397,70,41,0,0,0,0,30,9,0,0,0,0,0,0,** ,** ,** ,** ,0,0,20,30,0,0,0,0,180,448,80,211,70,191,50,67,0,0,0,0,50,32,80,64,0,0,0,0,30,15,170,395,170,395,0,0,
63621,"$25,000 under $50,000",120,60,50,20,110,0,70,90,260,0,0,0,0,40,40,4304,120,4351,100,3277,40,23,** ,** ,40,30,0,0,30,182,** ,** ,40,353,40,698,30,0,0,30,198,0,0,40,47,0,0,0,0,0,0,0,0,30,19,120,2161,120,2117,40,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,120,2108,120,222,0,0,0,0,50,56,0,0,0,0,0,0,50,10,50,45,0,0,30,34,0,0,0,0,120,558,40,94,30,83,50,117,0,0,0,0,80,166,90,198,0,0,0,0,** ,** ,110,371,110,366,0,0,
63621,"$50,000 under $75,000",70,20,60,** ,70,0,40,60,200,0,0,0,0,** ,30,4417,70,"** 44,170",60,3354,** ,** ,20,27,** ,** ,0,0,** ,** ,20,289,** ,** ,20,418,** ,0,0,20,351,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,70,1537,70,1507,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,102,70,2756,70,310,0,0,0,0,50,141,0,0,0,0,0,0,** ,** ,50,127,0,0,** ,** ,0,0,0,0,70,435,** ,** ,** ,** ,** ,** ,0,0,0,0,60,209,60,228,0,0,0,0,30,127,60,219,60,219,0,0,
63621,"$75,000 under $100,000",40,** ,30,0,40,0,20,30,90,0,0,0,0,** ,40,3202,40,3236,40,2161,30,37,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,30,1304,** ,0,0,30,573,0,0,20,34,0,0,0,0,0,0,0,0,0,0,30,798,30,768,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,40,2273,40,272,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,40,317,0,0,0,0,0,0,0,0,0,0,40,232,40,235,0,0,0,0,** ,** ,30,98,30,98,0,0,
63621,"$100,000 under $200,000",50,** ,40,** ,50,0,30,30,140,0,0,0,0,** ,** ,6983,50,"** 69,830",40,5096,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,40,1026,40,1006,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,50,5713,50,863,0,0,0,0,30,74,0,0,0,0,0,0,0,0,20,64,0,0,** ,** ,0,0,0,0,50,811,0,0,0,0,0,0,0,0,0,0,50,788,50,814,0,0,0,0,** ,** ,30,108,30,102,0,0,
63621,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63622,,360,150,180,30,340,0,210,250,730,0,0,0,0,60,110,"16,468",360,"16,551",290,"12,317",100,96,40,22,30,17,0,0,60,247,30,234,30,194,90,"2,089",50,0,0,70,865,0,0,60,83,0,0,0,0,0,0,0,0,0,0,340,"6,696",340,"6,544",70,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,260,"10,760",260,"1,273",0,0,0,0,120,209,0,0,0,0,0,0,40,10,80,155,0,0,50,70,0,0,0,0,340,"1,949",90,228,80,208,60,112,0,0,0,0,220,"1,061",240,"1,185",0,0,0,0,50,79,300,904,290,894,0,0,
63622,"$1 under $25,000",140,80,40,30,130,0,70,100,220,0,0,0,0,30,40,1971,140,2005,100,1553,50,29,** ,** ,** ,** ,0,0,30,173,** ,** ,** ,** ,30,320,30,0,0,** ,** ,0,0,40,34,0,0,0,0,0,0,0,0,0,0,140,2320,140,2266,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,40,311,40,32,0,0,0,0,** ,** ,0,0,0,0,0,0,** ,** ,** ,** ,0,0,20,28,0,0,0,0,120,322,60,134,50,118,20,35,0,0,0,0,40,26,60,56,0,0,0,0,** ,** ,120,278,120,277,0,0,
63622,"$25,000 under $50,000",100,40,50,** ,100,0,60,80,220,0,0,0,0,30,30,3672,100,"** 36,720",90,2766,** ,** ,** ,** ,30,17,0,0,30,74,30,234,30,194,40,918,** ,0,0,40,207,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,100,1941,100,1898,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,100,1693,100,185,0,0,0,0,70,58,0,0,0,0,0,0,40,10,60,78,0,0,30,42,0,0,0,0,100,466,30,94,30,90,40,77,0,0,0,0,70,133,70,155,0,0,0,0,30,22,90,328,90,328,0,0,
63622,"$50,000 under $75,000",60,30,30,** ,50,0,30,40,110,0,0,0,0,** ,20,3351,60,3400,50,2710,20,8,40,22,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,30,658,0,0,20,49,0,0,0,0,0,0,0,0,0,0,50,1034,50,1013,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,60,2261,60,268,0,0,0,0,20,43,0,0,0,0,0,0,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,60,373,0,0,0,0,** ,** ,0,0,0,0,50,226,50,240,0,0,0,0,** ,** ,50,141,40,138,0,0,
63622,"$75,000 under $100,000",30,** ,30,0,30,0,20,30,90,0,0,0,0,** ,20,2825,30,"** 28,250",30,2111,30,59,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,20,851,20,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,30,795,30,781,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,2016,30,231,0,0,0,0,30,108,0,0,0,0,0,0,0,0,20,77,0,0,** ,** ,0,0,0,0,30,274,0,0,0,0,0,0,0,0,0,0,30,172,30,187,0,0,0,0,20,57,40,157,40,151,0,0,
63622,"$100,000 under $200,000",30,** ,30,0,30,0,30,** ,90,0,0,0,0,0,** ,4649,30,"** 46,490",20,3177,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,20,606,20,586,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,4479,30,557,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,30,514,0,0,0,0,0,0,0,0,0,0,30,504,30,547,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
63622,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63623,,330,110,150,40,290,0,190,230,620,0,0,0,0,50,110,"13,760",330,"13,806",260,"10,472",90,35,40,62,30,19,0,0,40,37,30,44,20,325,80,"1,991",40,0,0,60,725,0,0,50,46,0,0,0,0,0,0,0,0,0,0,320,"5,916",320,"5,772",70,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,240,"8,288",240,"1,030",0,0,0,0,90,137,0,0,0,0,0,0,30,5,70,117,0,0,0,0,0,0,0,0,300,"1,609",80,181,70,169,40,83,0,0,0,0,190,894,210,931,0,0,0,0,30,44,260,733,260,711,0,0,
63623,"$1 under $25,000",120,70,30,** ,110,0,70,90,180,0,0,0,0,** ,40,1418,120,1430,90,1222,30,12,** ,** ,** ,** ,0,0,** ,** ,30,44,** ,** ,20,225,** ,0,0,** ,** ,0,0,30,12,0,0,0,0,0,0,0,0,0,0,120,1896,120,1846,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,30,144,30,14,0,0,0,0,** ,** ,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,100,249,50,114,40,107,** ,** ,0,0,0,0,** ,** ,30,25,0,0,0,0,** ,** ,100,230,100,220,0,0,
63623,"$25,000 under $50,000",90,40,40,40,80,0,50,70,180,0,0,0,0,50,40,2950,90,"** 29,500",70,2487,30,12,** ,** ,** ,** ,0,0,40,37,** ,** ,** ,** ,30,668,** ,0,0,40,326,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,90,1636,90,1605,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,90,1309,90,139,0,0,0,0,70,80,0,0,0,0,0,0,30,5,40,30,0,0,0,0,0,0,0,0,80,342,30,67,30,62,40,83,0,0,0,0,80,114,70,112,0,0,0,0,** ,** ,80,233,80,223,0,0,
